date,state,district,pincode,demo_age_5_17,demo_age_17_
25-12-2025,Mizoram,Aizawl,796017,1,2
25-12-2025,Mizoram,Aizawl,796036,0,1
25-12-2025,Mizoram,Champhai,796310,0,3
25-12-2025,Mizoram,Champhai,796321,0,4
25-12-2025,Mizoram,Lawngtlai,796891,1,1
26-12-2025,Mizoram,Aizawl,796001,0,3
26-12-2025,Mizoram,Kolasib,796081,0,5
26-12-2025,Mizoram,Mamit,796421,0,1
28-12-2025,Mizoram,Aizawl,796005,0,1
28-12-2025,Mizoram,Aizawl,796007,0,1
28-12-2025,Mizoram,Aizawl,796009,1,1
28-12-2025,Mizoram,Kolasib,796091,0,1
28-12-2025,Mizoram,Serchhip,796181,0,1
27-12-2025,Mizoram,Aizawl,796005,0,3
27-12-2025,Mizoram,Lawngtlai,796772,0,2
29-12-2025,Mizoram,Lawngtlai,796772,0,2
29-12-2025,Mizoram,Lawngtlai,796891,0,21
29-12-2025,Mizoram,Lunglei,796751,0,6
29-12-2025,Mizoram,Mamit,796431,0,1
29-12-2025,Mizoram,Mamit,796441,0,3
29-12-2025,Mizoram,Saiha,796911,1,0
01-01-2026,Mizoram,Aizawl,796017,0,2
01-01-2026,Mizoram,Serchhip,796161,0,1
31-12-2025,Mizoram,Aizawl,796001,0,2
31-12-2025,Mizoram,Aizawl,796190,0,2
31-12-2025,Mizoram,Kolasib,796081,1,0
31-12-2025,Mizoram,Saiha,796911,0,1
02-01-2026,Mizoram,Kolasib,796091,1,2
02-01-2026,Mizoram,Saiha,796911,0,1
02-01-2026,Mizoram,Serchhip,796181,0,2
28-11-2025,Mizoram,Aizawl,796190,0,2
28-11-2025,Mizoram,Lawngtlai,796810,0,1
29-11-2025,Mizoram,Saiha,796901,0,2
29-11-2025,Mizoram,Serchhip,796186,0,1
22-12-2025,Mizoram,Aizawl,796261,0,1
22-12-2025,Mizoram,Lunglei,796751,0,1
21-12-2025,Mizoram,Aizawl,796007,0,5
21-12-2025,Mizoram,Kolasib,796091,0,1
21-12-2025,Mizoram,Lunglei,796701,1,2
03-01-2026,Mizoram,Lunglei,796751,0,4
09-12-2025,Mizoram,Mamit,796501,0,2
12-12-2025,Mizoram,Saitual,796261,0,4
15-12-2025,Mizoram,Champhai,796320,2,0
15-12-2025,Mizoram,Kolasib,796410,1,0
15-12-2025,Mizoram,Saitual,796261,0,2
14-12-2025,Mizoram,Aizawl,796005,0,8
14-12-2025,Mizoram,Aizawl,796009,0,4
14-12-2025,Mizoram,Aizawl,796025,1,0
14-12-2025,Mizoram,Aizawl,796161,1,0
14-12-2025,Mizoram,Aizawl,796410,1,0
14-12-2025,Mizoram,Champhai,796310,0,1
14-12-2025,Mizoram,Champhai,796370,0,1
14-12-2025,Mizoram,Lawngtlai,796772,0,1
14-12-2025,Mizoram,Saiha,796911,0,1
08-12-2025,Mizoram,Mammit,796441,0,1
10-12-2025,Mizoram,Kolasib,796410,0,1
13-12-2025,Mizoram,Champhai,796310,0,2
13-12-2025,Mizoram,Kolasib,796082,0,1
13-12-2025,Mizoram,Lawngtlai,796772,1,0
13-12-2025,Mizoram,Mamit,796431,1,0
16-12-2025,Mizoram,Serchhip,796186,0,1
20-12-2025,Mizoram,Aizawl,796007,0,1
23-12-2025,Mizoram,Aizawl,796012,0,1
23-12-2025,Mizoram,Aizawl,796410,0,1
23-12-2025,Mizoram,Kolasib,796081,0,5
23-12-2025,Mizoram,Lunglei,796701,0,8
23-12-2025,Mizoram,Mamit,796431,0,2
23-12-2025,Mizoram,Mamit,796441,0,2
23-12-2025,Mizoram,Mamit,796471,0,1
23-12-2025,Mizoram,Mammit,796410,0,1
25-12-2025,Mizoram,Lawngtlai,796770,0,1
25-12-2025,Mizoram,Mamit,796421,0,1
24-12-2025,Mizoram,Kolasib,796070,0,1
