date,state,district,pincode,bio_age_5_17,bio_age_17_
01-03-2025,Arunachal Pradesh,Siang,791102,28,32
01-03-2025,Arunachal Pradesh,Kurung Kumey,791118,93,536
01-04-2025,Arunachal Pradesh,Lower Dibang Valley,792110,111,67
01-05-2025,Arunachal Pradesh,Changlang,792122,55,52
01-04-2025,Arunachal Pradesh,Namsai,792105,118,176
01-04-2025,Arunachal Pradesh,Papum Pare,791112,82,52
01-04-2025,Arunachal Pradesh,Papum Pare,791109,20,12
01-04-2025,Arunachal Pradesh,Changlang,792056,94,68
01-04-2025,Arunachal Pradesh,Papum Pare,791121,18,22
01-05-2025,Arunachal Pradesh,East Siang,791104,28,14
01-04-2025,Arunachal Pradesh,Kra Daadi,791118,127,80
01-06-2025,Arunachal Pradesh,Longding,792131,118,122
01-06-2025,Arunachal Pradesh,Tawang,790106,43,16
01-06-2025,Arunachal Pradesh,Namsai,792103,269,251
01-05-2025,Arunachal Pradesh,Changlang,792055,62,34
01-06-2025,Arunachal Pradesh,Namsai,792105,125,87
01-05-2025,Arunachal Pradesh,Longding,792130,36,15
01-05-2025,Arunachal Pradesh,Changlang,792120,83,40
01-05-2025,Arunachal Pradesh,Upper Siang,792061,21,11
01-05-2025,Arunachal Pradesh,Dibang Valley,792101,33,25
01-06-2025,Arunachal Pradesh,Tawang,790104,25,30
01-06-2025,Arunachal Pradesh,Papum Pare,791121,14,24
01-06-2025,Arunachal Pradesh,East Siang,791104,19,23
01-06-2025,Arunachal Pradesh,Lower Dibang Valley,792110,118,113
26-10-2025,Arunachal Pradesh,Changlang,792056,2,2
26-10-2025,Arunachal Pradesh,Changlang,792121,0,2
26-10-2025,Arunachal Pradesh,Namsai,792105,3,2
26-10-2025,Arunachal Pradesh,Tirap,786631,2,0
26-10-2025,Arunachal Pradesh,Upper Siang,791002,13,6
26-10-2025,Arunachal Pradesh,West Kameng,790002,0,2
26-10-2025,Arunachal Pradesh,West Kameng,790101,1,7
26-10-2025,Arunachal Pradesh,West Siang,791001,46,5
25-10-2025,Arunachal Pradesh,Papum Pare,791119,0,1
25-10-2025,Arunachal Pradesh,Tawang,790104,5,1
25-10-2025,Arunachal Pradesh,Tawang,790105,4,3
25-10-2025,Arunachal Pradesh,Tirap,792130,26,3
25-10-2025,Arunachal Pradesh,West Kameng,790101,7,10
25-10-2025,Arunachal Pradesh,West Kameng,790102,7,0
18-10-2025,Arunachal Pradesh,Longding,792130,6,0
18-10-2025,Arunachal Pradesh,Tawang,790104,7,0
18-10-2025,Arunachal Pradesh,Tirap,786630,2,0
17-10-2025,Arunachal Pradesh,Papum Pare,791119,1,0
01-11-2025,Arunachal Pradesh,Lohit,792111,1,0
01-11-2025,Arunachal Pradesh,Namsai,792102,1,1
01-11-2025,Arunachal Pradesh,Tirap,792129,3,0
01-11-2025,Arunachal Pradesh,West Kameng,790001,1,0
01-11-2025,Arunachal Pradesh,West Kameng,790003,2,0
19-10-2025,Arunachal Pradesh,Changlang,792103,1,1
19-10-2025,Arunachal Pradesh,Lohit,792111,1,1
19-10-2025,Arunachal Pradesh,Namsai,792103,1,3
19-10-2025,Arunachal Pradesh,Tawang,790105,3,0
31-10-2025,Arunachal Pradesh,West Kameng,790002,2,0
02-11-2025,Arunachal Pradesh,Tawang,790106,4,1
05-11-2025,Arunachal Pradesh,Longding,792130,2,1
05-11-2025,Arunachal Pradesh,Tawang,790105,1,1
05-11-2025,Arunachal Pradesh,West Kameng,790003,1,0
08-11-2025,Arunachal Pradesh,Longding,792130,1,0
09-11-2025,Arunachal Pradesh,East Siang,791102,1,1
09-11-2025,Arunachal Pradesh,Lohit,792102,3,0
09-11-2025,Arunachal Pradesh,Longding,792131,1,0
09-11-2025,Arunachal Pradesh,Tawang,790106,2,0
09-11-2025,Arunachal Pradesh,Upper Subansiri,791122,2,0
14-11-2025,Arunachal Pradesh,Papum Pare,791119,1,1
14-11-2025,Arunachal Pradesh,West Kameng,790102,1,0
15-11-2025,Arunachal Pradesh,Tawang,790105,2,0
30-11-2025,Arunachal Pradesh,Papum Pare,791113,0,1
30-11-2025,Arunachal Pradesh,Papum Pare,791123,0,2
30-11-2025,Arunachal Pradesh,West Kameng,790114,0,1
20-11-2025,Arunachal Pradesh,Upper Siang,792061,0,1
25-11-2025,Arunachal Pradesh,Lohit,792105,0,1
25-11-2025,Arunachal Pradesh,Lower Subansiri,791119,0,1
24-11-2025,Arunachal Pradesh,Papum Pare,791109,0,2
24-11-2025,Arunachal Pradesh,Tirap,786631,0,1
24-11-2025,Arunachal Pradesh,West Kameng,790114,0,2
18-11-2025,Arunachal Pradesh,Tirap,792129,0,2
12-11-2025,Arunachal Pradesh,Papum Pare,791109,0,4
12-11-2025,Arunachal Pradesh,Tirap,786629,0,1
01-11-2025,Arunachal Pradesh,Pakke Kessang,790103,0,1
06-11-2025,Arunachal Pradesh,Lohit,792103,0,1
28-10-2025,Arunachal Pradesh,East Kameng,790103,0,2
28-10-2025,Arunachal Pradesh,Tirap,786631,0,1
29-10-2025,Arunachal Pradesh,Lohit,792111,0,1
